HR,EDA,TEMP,Label
84.0,0.0826980024576187,32.00899887084961,0
64.0,0.0649010017514228,31.98699951171875,0
84.0,0.0821629986166954,32.05500030517578,0
92.0,0.0907210037112236,32.08300018310547,0
136.0,0.0848840028047561,32.082000732421875,0
97.0,0.0914120003581047,32.02399826049805,0
75.0,0.0679989978671073,31.97900009155273,0
87.0,0.0945909991860389,32.0989990234375,0
92.0,0.0930700004100799,31.96999931335449,0
87.0,0.0959070026874542,31.96699905395508,0
63.0,0.0640240013599395,32.029998779296875,0
99.0,0.0744519978761673,31.999000549316406,0
84.0,0.0711589977145195,31.98900032043457,0
72.0,0.070882000029087,32.05699920654297,0
93.0,0.0752710029482841,32.04499816894531,0
168.0,0.0838410034775734,32.0260009765625,0
90.0,0.0928919985890388,32.016998291015625,0
83.0,0.0820230022072792,32.053001403808594,0
136.0,0.0850680023431778,31.981000900268555,0
84.0,0.0823249965906143,32.05500030517578,0
96.0,0.094210997223854,32.01499938964844,0
103.0,0.088869996368885,31.951000213623047,0
105.0,0.0732610002160072,31.92799949645996,0
168.0,0.0837960019707679,32.0260009765625,0
80.0,0.0817200019955635,32.0620002746582,0
92.0,0.0912169963121414,32.097999572753906,0
88.0,0.0831980034708976,32.053001403808594,0
83.0,0.081846997141838,32.027000427246094,0
84.0,0.0810230001807212,32.00299835205078,0
87.0,0.0780820026993751,32.027000427246094,0
93.0,0.0754690021276474,31.926000595092773,0
87.0,0.0960310027003288,31.983999252319336,0
92.0,0.090997003018856,32.051998138427734,0
93.0,0.0754130035638809,31.993000030517575,0
92.0,0.0907640010118484,32.08300018310547,0
97.0,0.0614169985055923,32.04199981689453,0
63.0,0.0644579976797103,32.040000915527344,0
105.0,0.0722410008311271,32.05799865722656,0
87.0,0.094489999115467,32.029998779296875,0
93.0,0.093650996685028,32.005001068115234,0
87.0,0.082846999168396,32.08000183105469,0
122.0,0.0855309963226318,32.01100158691406,0
94.0,0.0734290033578872,31.933000564575195,0
87.0,0.0827210023999214,32.07500076293945,0
92.0,0.0906850025057792,32.08300018310547,0
79.0,0.0688780024647712,32.0260009765625,0
91.0,0.0957750007510185,31.947999954223636,0
85.0,0.0944439992308616,32.02799987792969,0
100.0,0.0917159989476203,31.97900009155273,0
93.0,0.0938510000705719,31.9950008392334,0
72.0,0.0709090009331703,32.05699920654297,0
86.0,0.0916280001401901,31.98699951171875,0
91.0,0.0921470001339912,32.0099983215332,0
92.0,0.0931650027632713,32.020999908447266,0
136.0,0.0844340026378631,32.06100082397461,0
136.0,0.0847769975662231,31.95599937438965,0
99.0,0.0744519978761673,31.99799919128418,0
106.0,0.0738790035247802,31.97800064086914,0
94.0,0.0800540000200271,32.0260009765625,0
72.0,0.0711589977145195,31.98900032043457,0
92.0,0.0930330008268356,32.09299850463867,0
136.0,0.0854059979319572,31.981000900268555,0
87.0,0.0960370004177093,32.020999908447266,0
91.0,0.0921529978513717,32.04800033569336,0
96.0,0.0956609994173049,32.04199981689453,0
90.0,0.0776079967617988,31.98200035095215,0
91.0,0.0788770020008087,32.03799819946289,0
94.0,0.0936250016093254,32.005001068115234,0
86.0,0.0916749984025955,32.0369987487793,0
64.0,0.061744000762701,32.00299835205078,0
92.0,0.0931200012564659,31.96699905395508,0
85.0,0.0949250012636184,31.98699951171875,0
99.0,0.0751079991459846,32.10499954223633,0
86.0,0.0783779993653297,31.98600006103516,0
97.0,0.0953759998083114,31.983999252319336,0
105.0,0.0723220035433769,32.03900146484375,0
180.0,0.0836120024323463,32.03400039672852,0
64.0,0.0639019981026649,31.933000564575195,0
85.0,0.0949729979038238,32.02799987792969,0
88.0,0.0902139991521835,32.00600051879883,0
88.0,0.0830869972705841,31.95800018310547,0
87.0,0.0782020017504692,32.005001068115234,0
94.0,0.0934659987688064,31.996999740600582,0
89.0,0.0833420008420944,32.10699844360352,0
84.0,0.0825499966740608,31.999000549316406,0
63.0,0.0644579976797103,32.053001403808594,0
92.0,0.0770590007305145,32.07400131225586,0
81.0,0.0698570013046264,31.97900009155273,0
122.0,0.0854839980602264,32.01100158691406,0
64.0,0.0623460002243518,31.937000274658203,0
148.0,0.0841789990663528,32.06399917602539,0
94.0,0.0733899995684623,31.92799949645996,0
86.0,0.0763010010123252,32.05799865722656,0
92.0,0.093249998986721,32.020999908447266,0
86.0,0.0924139991402626,32.00299835205078,0
97.0,0.0914610028266906,32.0099983215332,0
89.0,0.0833609998226165,32.10699844360352,0
87.0,0.0783739984035492,31.98600006103516,0
85.0,0.0966290012001991,32.01300048828125,0
86.0,0.0808940008282661,32.11899948120117,0
68.0,0.0663489997386932,31.902999877929688,0
