/EmotiBit/0/TEMP,30.82699966430664
/EmotiBit/0/TEMP,30.819000244140625
/EmotiBit/0/TEMP,30.815000534057617
/EmotiBit/0/TEMP,30.885000228881836
/EmotiBit/0/TEMP,30.808000564575195
/EmotiBit/0/TEMP,30.81100082397461
/EmotiBit/0/TEMP,30.812000274658203
/EmotiBit/0/TEMP,30.882999420166016
/EmotiBit/0/TEMP,30.77199935913086
/EmotiBit/0/TEMP,30.724000930786133
/EmotiBit/0/TEMP,30.73900032043457
/EmotiBit/0/TEMP,30.7810001373291
/EmotiBit/0/TEMP,30.833999633789062
/EmotiBit/0/TEMP,30.785999298095703
/EmotiBit/0/TEMP,30.836999893188477
/EmotiBit/0/TEMP,30.75200080871582
/EmotiBit/0/TEMP,30.82200050354004
/EmotiBit/0/TEMP,30.886999130249023
/EmotiBit/0/TEMP,30.73900032043457
/EmotiBit/0/TEMP,30.7810001373291
/EmotiBit/0/TEMP,30.833999633789062
/EmotiBit/0/TEMP,30.85700035095215
/EmotiBit/0/TEMP,30.937999725341797
/EmotiBit/0/TEMP,30.902000427246094
/EmotiBit/0/TEMP,30.780000686645508
/EmotiBit/0/TEMP,30.905000686645508
/EmotiBit/0/TEMP,30.85300064086914
/EmotiBit/0/TEMP,30.759000778198242
/EmotiBit/0/TEMP,30.825000762939453
/EmotiBit/0/TEMP,30.85300064086914
/EmotiBit/0/TEMP,30.865999221801758
/EmotiBit/0/TEMP,30.834999084472656
/EmotiBit/0/TEMP,30.89299964904785
/EmotiBit/0/TEMP,30.847000122070312
/EmotiBit/0/TEMP,30.756999969482422
/EmotiBit/0/TEMP,30.788000106811523
/EmotiBit/0/TEMP,30.87299919128418
/EmotiBit/0/TEMP,30.73200035095215
/EmotiBit/0/TEMP,30.742000579833984
/EmotiBit/0/TEMP,30.781999588012695
/EmotiBit/0/TEMP,30.763999938964844
/EmotiBit/0/TEMP,30.82699966430664
/EmotiBit/0/TEMP,30.924999237060547
/EmotiBit/0/TEMP,30.7549991607666
/EmotiBit/0/TEMP,30.75200080871582
/EmotiBit/0/TEMP,30.82200050354004
/EmotiBit/0/TEMP,30.851999282836914
/EmotiBit/0/TEMP,30.900999069213867
/EmotiBit/0/TEMP,30.92099952697754
/EmotiBit/0/TEMP,30.823999404907227
/EmotiBit/0/TEMP,30.781999588012695
/EmotiBit/0/TEMP,30.8700008392334
/EmotiBit/0/TEMP,30.87299919128418
/EmotiBit/0/TEMP,30.94499969482422
/EmotiBit/0/TEMP,30.97599983215332
/EmotiBit/0/TEMP,30.882999420166016
/EmotiBit/0/TEMP,30.843000411987305
/EmotiBit/0/TEMP,30.861000061035156
/EmotiBit/0/TEMP,30.868999481201172
/EmotiBit/0/TEMP,30.802000045776367
/EmotiBit/0/TEMP,30.808000564575195
/EmotiBit/0/TEMP,30.809999465942383
/EmotiBit/0/TEMP,30.740999221801758
/EmotiBit/0/TEMP,30.816999435424805
/EmotiBit/0/TEMP,30.77899932861328
/EmotiBit/0/TEMP,30.76300048828125
/EmotiBit/0/TEMP,30.791000366210938
/EmotiBit/0/TEMP,30.80299949645996
/EmotiBit/0/TEMP,30.773000717163086
/EmotiBit/0/TEMP,30.83099937438965
/EmotiBit/0/TEMP,30.81999969482422
/EmotiBit/0/TEMP,30.673999786376953
/EmotiBit/0/TEMP,30.858999252319336
/EmotiBit/0/TEMP,30.83300018310547
/EmotiBit/0/TEMP,30.785999298095703
/EmotiBit/0/TEMP,30.871999740600586
/EmotiBit/0/TEMP,30.83799934387207
/EmotiBit/0/TEMP,30.823999404907227
/EmotiBit/0/TEMP,30.85300064086914
/EmotiBit/0/TEMP,30.864999771118164
/EmotiBit/0/TEMP,30.799999237060547
/EmotiBit/0/TEMP,30.843000411987305
/EmotiBit/0/TEMP,30.861000061035156
/EmotiBit/0/TEMP,30.868999481201172
/EmotiBit/0/TEMP,30.731000900268555
/EmotiBit/0/TEMP,30.882999420166016
/EmotiBit/0/TEMP,30.843000411987305
/EmotiBit/0/TEMP,30.826000213623047
/EmotiBit/0/TEMP,30.854000091552734
/EmotiBit/0/TEMP,30.865999221801758
/EmotiBit/0/TEMP,30.836000442504883
/EmotiBit/0/TEMP,30.78700065612793
/EmotiBit/0/TEMP,30.731000900268555
/EmotiBit/0/TEMP,30.742000579833984
/EmotiBit/0/TEMP,30.781999588012695
/EmotiBit/0/TEMP,30.9060001373291
/EmotiBit/0/TEMP,30.816999435424805
/EmotiBit/0/TEMP,30.815000534057617
/EmotiBit/0/TEMP,30.884000778198242
/EmotiBit/0/TEMP,30.808000564575195
/EmotiBit/0/TEMP,30.91699981689453
/EmotiBit/0/TEMP,30.82200050354004
