HR,EDA,TEMP,Label
,0.1186320036649704,28.406999588012695,0
,0.1186320036649704,28.406999588012695,0
,0.11859700083732605,28.423999786376953,0
,0.11859700083732605,28.423999786376953,0
,0.1186090037226677,28.361000061035156,0
,0.1186090037226677,28.361000061035156,0
,0.11860799789428711,28.475000381469727,0
,0.11860799789428711,28.475000381469727,0
,0.11869099736213684,28.475000381469727,0
,0.11869999766349792,28.524999618530273,0
,0.11869999766349792,28.524999618530273,0
,0.11819899827241898,28.475000381469727,0
,0.11819899827241898,28.475000381469727,0
,0.11608699709177017,28.524999618530273,0
,0.11452999711036682,28.524999618530273,0
75.0,0.11452999711036682,28.524999618530273,0
75.0,0.1148580014705658,28.54599952697754,0
75.0,0.1148580014705658,28.54599952697754,0
75.0,0.11559200286865234,28.485000610351562,0
75.0,0.11559200286865234,28.485000610351562,0
75.0,0.11615200340747833,28.45800018310547,0
75.0,0.11785999685525894,28.445999145507812,0
75.0,0.11841700226068497,28.445999145507812,0
75.0,0.11835599690675735,28.4060001373291,0
75.0,0.11835599690675735,28.4060001373291,0
75.0,0.11813700199127197,28.423999786376953,0
75.0,0.11813700199127197,28.423999786376953,0
77.0,0.11813700199127197,28.423999786376953,0
77.0,0.11806400120258331,28.423999786376953,0
77.0,0.11806400120258331,28.50200080871582,0
77.0,0.11808499693870544,28.43000030517578,0
77.0,0.11808499693870544,28.43000030517578,0
77.0,0.11811999976634979,28.43000030517578,0
77.0,0.11827100068330765,28.43400001525879,0
77.0,0.11827100068330765,28.43400001525879,0
77.0,0.11843899637460709,28.43600082397461,0
77.0,0.11843899637460709,28.43600082397461,0
77.0,0.11855299770832062,28.437000274658203,0
77.0,0.11855299770832062,28.437000274658203,0
77.0,0.1186550036072731,28.365999221801758,0
77.0,0.11865600198507309,28.365999221801758,0
75.0,0.11865600198507309,28.365999221801758,0
75.0,0.11878400295972824,28.336000442504883,0
75.0,0.11878400295972824,28.336000442504883,0
75.0,0.11890300363302231,28.357999801635742,0
75.0,0.11890300363302231,28.357999801635742,0
75.0,0.11888899654150009,28.332000732421875,0
75.0,0.11888899654150009,28.332000732421875,0
75.0,0.11897899955511093,28.332000732421875,0
89.0,0.11897899955511093,28.332000732421875,0
89.0,0.11900400370359421,28.356000900268555,0
89.0,0.11900400370359421,28.356000900268555,0
89.0,0.11917000263929367,28.472999572753906,0
89.0,0.11917000263929367,28.472999572753906,0
89.0,0.11925899982452393,28.488000869750977,0
89.0,0.11932700127363205,28.530000686645508,0
89.0,0.11932700127363205,28.530000686645508,0
89.0,0.11948800086975098,28.530000686645508,0
95.0,0.11948800086975098,28.530000686645508,0
95.0,0.11954899877309799,28.441999435424805,0
95.0,0.11968199908733368,28.440000534057617,0
95.0,0.11968199908733368,28.440000534057617,0
95.0,0.11970199644565582,28.402999877929688,0
95.0,0.11970199644565582,28.402999877929688,0
95.0,0.11989499628543854,28.42300033569336,0
95.0,0.11989499628543854,28.42300033569336,0
97.0,0.11989499628543854,28.42300033569336,0
97.0,0.1200139969587326,28.395999908447266,0
97.0,0.1200139969587326,28.395999908447266,0
97.0,0.12015700340270996,28.41900062561035,0
97.0,0.12021999806165695,28.46500015258789,0
97.0,0.12021999806165695,28.46500015258789,0
97.0,0.12029799818992615,28.46500015258789,0
97.0,0.12036599963903427,28.413999557495117,0
97.0,0.12036599963903427,28.413999557495117,0
97.0,0.12055599689483643,28.452999114990234,0
97.0,0.12055599689483643,28.452999114990234,0
97.0,0.12059199810028076,28.514999389648438,0
97.0,0.12059199810028076,28.514999389648438,0
97.0,0.12068299949169159,28.514999389648438,0
90.0,0.12068299949169159,28.514999389648438,0
90.0,0.12074899673461914,28.506999969482422,0
90.0,0.12074899673461914,28.506999969482422,0
90.0,0.12078800052404404,28.466999053955078,0
90.0,0.12078800052404404,28.466999053955078,0
90.0,0.12083999812602997,28.486000061035156,0
90.0,0.12083999812602997,28.486000061035156,0
90.0,0.12091299891471863,28.486000061035156,0
90.0,0.12098199874162674,28.486000061035156,0
90.0,0.12098199874162674,28.42300033569336,0
90.0,0.12104199826717377,28.395999908447266,0
90.0,0.12118099629878998,28.349000930786133,0
90.0,0.12118099629878998,28.349000930786133,0
90.0,0.12120500206947327,28.349000930786133,0
90.0,0.12120500206947327,28.36400032043457,0
90.0,0.12124200165271759,28.36400032043457,0
90.0,0.12125399708747864,28.334999084472656,0
90.0,0.12125399708747864,28.334999084472656,0
90.0,0.12136799842119217,28.357999801635742,0
90.0,0.12136799842119217,28.357999801635742,0
82.0,0.12136799842119217,28.357999801635742,0
82.0,0.12140200287103653,28.437999725341797,0
82.0,0.12140200287103653,28.437999725341797,0
82.0,0.12151999771595001,28.437999725341797,0
82.0,0.12151999771595001,28.437999725341797,0
82.0,0.12154900282621384,28.437999725341797,0
82.0,0.12147899717092514,28.402000427246094,0
82.0,0.12147899717092514,28.402000427246094,0
82.0,0.12151899933815002,28.45800018310547,0
82.0,0.12151899933815002,28.45800018310547,0
82.0,0.12150300294160843,28.45800018310547,0
82.0,0.12150300294160843,28.375,0
82.0,0.12148600071668625,28.304000854492188,0
82.0,0.12148600071668625,28.304000854492188,0
82.0,0.12158100306987762,28.304000854492188,0
82.0,0.12163600325584412,28.3439998626709,0
82.0,0.12163600325584412,28.3439998626709,0
82.0,0.12164700031280518,28.433000564575195,0
82.0,0.12164700031280518,28.433000564575195,0
82.0,0.12164700031280518,28.433000564575195,0
82.0,0.12164700031280518,28.434999465942383,0
82.0,0.1217069998383522,28.434999465942383,0
82.0,0.12174999713897705,28.437000274658203,0
82.0,0.12174999713897705,28.437000274658203,0
82.0,0.1217849999666214,28.437000274658203,0
82.0,0.1217849999666214,28.437000274658203,0
82.0,0.12187500298023224,28.437000274658203,0
82.0,0.12187500298023224,28.472999572753906,0
82.0,0.12184300273656845,28.52400016784668,0
82.0,0.12184300273656845,28.52400016784668,0
82.0,0.12188000231981277,28.52400016784668,0
82.0,0.12196700274944305,28.52400016784668,0
82.0,0.12196700274944305,28.43899917602539,0
71.0,0.12196700274944305,28.43899917602539,0
71.0,0.12200099974870682,28.509000778198242,0
71.0,0.12200099974870682,28.509000778198242,0
71.0,0.12199199944734573,28.509000778198242,0
71.0,0.12199199944734573,28.433000564575195,0
71.0,0.1220640018582344,28.433000564575195,0
71.0,0.1220640018582344,28.32900047302246,0
71.0,0.12210799753665924,28.32900047302246,0
71.0,0.12211699783802032,28.354999542236328,0
71.0,0.12211699783802032,28.354999542236328,0
71.0,0.12216799706220627,28.437000274658203,0
71.0,0.12216799706220627,28.437000274658203,0
71.0,0.12215700000524521,28.402000427246094,0
71.0,0.12215700000524521,28.402000427246094,0
71.0,0.12221500277519226,28.402000427246094,0
71.0,0.12222699820995331,28.422000885009766,0
71.0,0.12222699820995331,28.422000885009766,0
71.0,0.12229599803686142,28.465999603271484,0
71.0,0.12229599803686142,28.465999603271484,0
71.0,0.12230399996042252,28.520999908447266,0
71.0,0.12230399996042252,28.520999908447266,0
71.0,0.12228500097990036,28.474000930786133,0
71.0,0.12228500097990036,28.474000930786133,0
71.0,0.1223210021853447,28.381999969482422,0
71.0,0.1223210021853447,28.381999969482422,0
71.0,0.12236499786376953,28.378000259399414,0
71.0,0.12236499786376953,28.378000259399414,0
71.0,0.12235900014638901,28.378000259399414,0
64.0,0.12235900014638901,28.378000259399414,0
64.0,0.12236800044775009,28.378000259399414,0
64.0,0.12236800044775009,28.44700050354004,0
64.0,0.12243200093507767,28.44700050354004,0
64.0,0.12243200093507767,28.441999435424805,0
64.0,0.12248300015926361,28.40399932861328,0
64.0,0.12248300015926361,28.40399932861328,0
64.0,0.12247700244188309,28.45800018310547,0
64.0,0.12247700244188309,28.45800018310547,0
64.0,0.12253399938344955,28.45800018310547,0
73.0,0.12253399938344955,28.45800018310547,0
73.0,0.12257599830627441,28.55299949645996,0
73.0,0.12257599830627441,28.55299949645996,0
73.0,0.12261699885129929,28.558000564575195,0
73.0,0.12261699885129929,28.558000564575195,0
73.0,0.12262599915266037,28.45400047302246,0
73.0,0.12262599915266037,28.45400047302246,0
73.0,0.12262500077486038,28.479999542236328,0
73.0,0.12262500077486038,28.479999542236328,0
73.0,0.12271200120449066,28.479999542236328,0
73.0,0.12272799760103226,28.479999542236328,0
73.0,0.12272799760103226,28.45599937438965,0
73.0,0.12275499850511551,28.45599937438965,0
73.0,0.12275499850511551,28.40999984741211,0
73.0,0.12279199808835983,28.461000442504883,0
73.0,0.12279199808835983,28.461000442504883,0
73.0,0.1228640004992485,28.461000442504883,0
73.0,0.12288299947977066,28.447999954223633,0
73.0,0.12288299947977066,28.447999954223633,0
73.0,0.12289299815893173,28.371000289916992,0
73.0,0.12289299815893173,28.371000289916992,0
73.0,0.1229109987616539,28.444000244140625,0
73.0,0.12298200279474258,28.440000534057617,0
73.0,0.12298200279474258,28.440000534057617,0
73.0,0.12305299937725067,28.440000534057617,0
66.0,0.12305299937725067,28.440000534057617,0
66.0,0.12302900105714798,28.440000534057617,0
66.0,0.12302900105714798,28.474000930786133,0
66.0,0.12311100214719772,28.452999114990234,0
66.0,0.12309999763965607,28.586000442504883,0
66.0,0.12309999763965607,28.586000442504883,0
66.0,0.12318799644708633,28.607999801635742,0
66.0,0.12318799644708633,28.607999801635742,0
66.0,0.12320099771022797,28.607999801635742,0
76.0,0.12320099771022797,28.607999801635742,0
76.0,0.12325199693441391,28.582000732421875,0
76.0,0.12325199693441391,28.582000732421875,0
76.0,0.12328699976205826,28.570999145507812,0
76.0,0.12328699976205826,28.570999145507812,0
76.0,0.1233069971203804,28.570999145507812,0
