HR,EDA,TEMP,Label
61.0,0.1072990000247955,34.79199981689453,0
85.0,0.0713170021772384,34.54100036621094,0
64.0,0.1888329982757568,34.834999084472656,0
64.0,0.1890709996223449,34.750999450683594,0
79.0,0.0719339996576309,34.928001403808594,0
82.0,0.0744109973311424,34.76599884033203,0
46.0,0.1773339956998825,34.79199981689453,0
92.0,0.1958180069923401,34.93000030517578,0
82.0,0.0664829984307289,34.72100067138672,0
52.0,0.187946006655693,34.83300018310547,0
89.0,0.1961060017347335,34.888999938964844,0
86.0,0.1949779987335205,34.89899826049805,0
86.0,0.1961890012025833,34.78200149536133,0
85.0,0.1960089951753616,34.77000045776367,0
88.0,0.1956419944763183,34.93199920654297,0
61.0,0.1072990000247955,34.763999938964844,0
91.0,0.0709509998559951,34.65700149536133,0
92.0,0.1962520033121109,34.821998596191406,0
87.0,0.1954749971628189,34.93299865722656,0
89.0,0.1988379955291748,34.90800094604492,0
75.0,0.1914499998092651,34.827999114990234,0
46.0,0.1745090037584304,34.88199996948242,0
52.0,0.1875039935111999,34.84199905395508,0
73.0,0.0570040009915828,34.68199920654297,0
88.0,0.0719920024275779,34.755001068115234,0
86.0,0.1952880024909973,34.88999938964844,0
85.0,0.1957750022411346,34.882999420166016,0
85.0,0.1949779987335205,34.89899826049805,0
88.0,0.198401004076004,34.87300109863281,0
87.0,0.1044550016522407,35.029998779296875,0
92.0,0.1960490047931671,34.821998596191406,0
56.0,0.0767029970884323,34.77199935913086,0
79.0,0.066719003021717,34.93399810791016,0
59.0,0.1886650025844574,34.78499984741211,0
64.0,0.1886619925498962,34.82699966430664,0
73.0,0.0802000015974044,34.62300109863281,0
54.0,0.1563310027122497,34.74800109863281,0
88.0,0.1964489966630935,34.82500076293945,0
85.0,0.1933189928531646,34.83599853515625,0
75.0,0.191113993525505,34.827999114990234,0
54.0,0.1313419938087463,34.691001892089844,0
56.0,0.0862519964575767,34.6879997253418,0
89.0,0.0709540024399757,34.698001861572266,0
55.0,0.1079879999160766,34.643001556396484,0
89.0,0.0719069987535476,34.70500183105469,0
92.0,0.1988379955291748,34.90800094604492,0
87.0,0.1954549998044967,34.97200012207031,0
89.0,0.0709770023822784,34.698001861572266,0
61.0,0.0871480032801628,34.737998962402344,0
80.0,0.0565619990229606,34.733001708984375,0
64.0,0.1892849951982498,34.71500015258789,0
61.0,0.0718839988112449,34.698001861572266,0
83.0,0.0717419981956482,34.73400115966797,0
73.0,0.1066100001335144,34.709999084472656,0
84.0,0.1958570033311844,34.95000076293945,0
80.0,0.0563249997794628,34.79800033569336,0
73.0,0.1149550005793571,34.733001708984375,0
87.0,0.1955559998750686,34.86600112915039,0
54.0,0.1664739996194839,34.8129997253418,0
54.0,0.1463609933853149,34.834999084472656,0
87.0,0.1254750043153762,34.97100067138672,0
73.0,0.0581699982285499,34.8120002746582,0
75.0,0.1929650008678436,34.85100173950195,0
80.0,0.1929650008678436,34.85100173950195,0
55.0,0.1056979969143867,34.74800109863281,0
67.0,0.0709030032157898,34.70500183105469,0
54.0,0.1664739996194839,34.777000427246094,0
81.0,0.0715930014848709,34.77799987792969,0
82.0,0.0745240002870559,34.750999450683594,0
73.0,0.0731630027294159,34.766998291015625,0
46.0,0.175023004412651,34.91299819946289,0
75.0,0.1929650008678436,34.81999969482422,0
85.0,0.1955610066652298,34.75899887084961,0
56.0,0.0681760013103485,34.83300018310547,0
59.0,0.1880369931459427,34.85699844360352,0
88.0,0.1962980031967163,34.840999603271484,0
61.0,0.0711650028824806,34.729000091552734,0
54.0,0.1460410058498382,34.74399948120117,0
88.0,0.1956380009651184,34.88100051879883,0
73.0,0.0572099983692169,34.68600082397461,0
88.0,0.0724169984459877,34.66899871826172,0
46.0,0.1701190024614334,34.73899841308594,0
54.0,0.1592150032520294,34.73500061035156,0
91.0,0.0708940029144287,34.68199920654297,0
69.0,0.1896249949932098,34.86000061035156,0
89.0,0.07099399715662,34.72999954223633,0
82.0,0.0744920000433921,34.75699996948242,0
87.0,0.1108319982886314,34.98699951171875,0
43.0,0.1840769946575164,34.8650016784668,0
59.0,0.1882620006799698,34.85699844360352,0
86.0,0.1951179951429367,34.87699890136719,0
80.0,0.0600490011274814,34.73899841308594,0
81.0,0.07150200009346,34.70399856567383,0
87.0,0.0709709972143173,34.7869987487793,0
54.0,0.1395290046930313,34.72800064086914,0
64.0,0.1894059926271438,34.840999603271484,0
73.0,0.1100149974226951,34.768001556396484,0
61.0,0.0735139995813369,34.729000091552734,0
80.0,0.0605029985308647,34.724998474121094,0
85.0,0.195714995265007,34.84299850463867,0
81.0,0.0715250000357627,34.7599983215332,0
86.0,0.1954170018434524,34.79600143432617,0
73.0,0.0566040016710758,34.68199920654297,0
67.0,0.0622810013592243,34.75899887084961,0
84.0,0.1957750022411346,34.882999420166016,0
89.0,0.1961929947137832,34.87799835205078,0
87.0,0.1809809952974319,34.97100067138672,0
54.0,0.1494619995355606,34.733001708984375,0
87.0,0.1955049932003021,34.95199966430664,0
43.0,0.1836500018835067,34.8650016784668,0
84.0,0.1956380009651184,34.88100051879883,0
83.0,0.071833997964859,34.71200180053711,0
61.0,0.0658729970455169,34.8390007019043,0
81.0,0.073803000152111,34.80799865722656,0
86.0,0.1950470060110092,34.880001068115234,0
73.0,0.1168180033564567,34.78200149536133,0
86.0,0.0710880011320114,34.63399887084961,0
87.0,0.1952939927577972,34.86399841308594,0
91.0,0.0708549991250038,34.67399978637695,0
86.0,0.0730199962854385,34.76599884033203,0
87.0,0.0888800024986267,34.888999938964844,0
46.0,0.1764139980077743,34.76499938964844,0
61.0,0.0659729987382888,34.78099822998047,0
82.0,0.074592001736164,34.750999450683594,0
83.0,0.0717760026454925,34.73400115966797,0
73.0,0.0566169992089271,34.76300048828125,0
81.0,0.0714690014719963,34.691001892089844,0
85.0,0.195263996720314,34.862998962402344,0
73.0,0.0713799968361854,34.790000915527344,0
87.0,0.1954029947519302,34.79800033569336,0
86.0,0.1954669952392578,34.79800033569336,0
92.0,0.1960829943418502,34.95500183105469,0
79.0,0.0495939999818801,34.917999267578125,0
86.0,0.1953500062227249,34.85499954223633,0
86.0,0.0710899978876113,34.617000579833984,0
82.0,0.0735149979591369,34.762001037597656,0
61.0,0.0952759981155395,34.737998962402344,0
92.0,0.1959560066461563,35.02899932861328,0
79.0,0.0540460012853145,34.965999603271484,0
73.0,0.0906789973378181,34.7140007019043,0
69.0,0.1897139996290207,34.83300018310547,0
88.0,0.0721909999847412,34.75199890136719,0
54.0,0.165352001786232,34.8129997253418,0
59.0,0.1887899935245514,34.76499938964844,0
46.0,0.1792889982461929,34.77299880981445,0
73.0,0.0570040009915828,34.685001373291016,0
43.0,0.184917002916336,34.75299835205078,0
73.0,0.0831450000405311,34.7400016784668,0
82.0,0.074534997344017,34.75299835205078,0
82.0,0.0737980008125305,34.80099868774414,0
92.0,0.0710939988493919,34.78799819946289,0
85.0,0.0715250000357627,34.7599983215332,0
88.0,0.1955469995737075,34.88600158691406,0
91.0,0.0709109976887703,34.650001525878906,0
73.0,0.0772899985313415,34.70199966430664,0
86.0,0.1950470060110092,34.87699890136719,0
76.0,0.0723560005426406,34.70399856567383,0
73.0,0.0580289997160434,34.72999954223633,0
61.0,0.1072309985756874,34.763999938964844,0
87.0,0.1254750043153762,34.98699951171875,0
88.0,0.0723280012607574,34.64500045776367,0
81.0,0.0738949999213218,34.810001373291016,0
87.0,0.1953659951686859,34.90599822998047,0
91.0,0.0709170028567314,34.707000732421875,0
55.0,0.1259769946336746,34.691001892089844,0
81.0,0.0714989975094795,34.69499969482422,0
79.0,0.0509629994630813,35.055999755859375,0
61.0,0.0871480032801628,34.744998931884766,0
